"contr_country","client_country"
"Norway","Guatemala"
"Norway","Hong Kong"
"Norway","Iceland"
"Norway","India"
"Norway","Indonesia"
"Norway","Ireland"
"Norway","Israel"
"Norway","Italy"
"Norway","Jamaica"
"Norway","Japan"
"Norway","Jordan"
"Norway","Kenya"
"Norway","Lebanon"
"Norway","Lithuania"
"Norway","Luxembourg"
"Norway","Malaysia"
"Norway","Mauritius"
"Norway","Mexico"
"Norway","Morocco"
"Norway","Netherlands"
"Norway","New Zealand"
"Norway","Nigeria"
"Norway","Norway"
"Norway","Oman"
"Norway","Pakistan"
"Norway","Panama"
"Norway","Philippines"
"Norway","Poland"
"Norway","Portugal"
"Norway","Puerto Rico"
"Norway","Romania"
"Norway","Russia"
"Norway","Saudi Arabia"
"Norway","Seychelles"
"Norway","Singapore"
"Norway","Slovakia"
"Norway","Slovenia"
"Norway","South Africa"
"Norway","South Korea"
"Norway","Spain"
"Norway","Sri Lanka"
"Norway","Sweden"
"Norway","Switzerland"
"Norway","Tanzania"
"Norway","Thailand"
"Norway","Trinidad and Tobago"
"Norway","Turkey"
"Norway","Tuvalu"
"Norway","Ukraine"
"Norway","United Arab Emirates"
"Norway","United Kingdom"
"Norway","United States"
"Norway","United States Minor Outlying Islands"
"Norway","United States Virgin Islands"
"Norway","Venezuela"
"Norway","Yemen"
"Oman","Albania"
"Oman","American Samoa"
"Oman","Argentina"
"Oman","Armenia"
"Oman","Australia"
"Oman","Austria"
"Oman","Bahrain"
"Oman","Bangladesh"
"Oman","Barbados"
"Oman","Belgium"
"Oman","Belize"
"Oman","Bermuda"
"Oman","Bolivia"
"Oman","Brazil"
"Oman","Burkina Faso"
"Oman","Canada"
"Oman","Cape Verde"
"Oman","Chile"
"Oman","China"
"Oman","Colombia"
"Oman","Costa Rica"
"Oman","Croatia"
"Oman","Cyprus"
"Oman","Czech Republic"
"Oman","Denmark"
"Oman","Dominican Republic"
"Oman","Egypt"
"Oman","El Salvador"
"Oman","Estonia"
"Oman","France"
"Oman","Gabon"
"Oman","Georgia"
"Oman","Germany"
"Oman","Greece"
"Oman","Guam"
"Oman","Guatemala"
"Oman","Hong Kong"
"Oman","Hungary"
"Oman","India"
"Oman","Indonesia"
"Oman","Ireland"
"Oman","Israel"
"Oman","Italy"
"Oman","Jamaica"
"Oman","Japan"
"Oman","Jordan"
"Oman","Kazakhstan"
"Oman","Kenya"
"Oman","Lebanon"
"Oman","Lithuania"
"Oman","Luxembourg"
"Oman","Malaysia"
"Oman","Mexico"
"Oman","Moldova"
"Oman","Netherlands"
"Oman","Netherlands Antilles"
"Oman","New Zealand"
"Oman","Nigeria"
"Oman","Norway"
"Oman","Oman"
"Oman","Pakistan"
"Oman","Palestinian Territories"
"Oman","Panama"
"Oman","Philippines"
"Oman","Poland"
"Oman","Portugal"
"Oman","Puerto Rico"
"Oman","Romania"
"Oman","Russia"
"Oman","Saudi Arabia"
"Oman","Serbia"
"Oman","Singapore"
"Oman","Slovakia"
"Oman","South Africa"
"Oman","Spain"
"Oman","Sri Lanka"
"Oman","Swaziland"
"Oman","Sweden"
"Oman","Switzerland"
"Oman","Tanzania"
"Oman","Thailand"
"Oman","Trinidad and Tobago"
"Oman","Tunisia"
"Oman","Turkey"
"Oman","Ukraine"
"Oman","United Arab Emirates"
"Oman","United Kingdom"
"Oman","United States"
"Oman","United States Virgin Islands"
"Oman","Uruguay"
"Oman","Vanuatu"
"Oman","Vietnam"
"Pakistan","0"
"Pakistan","244"
"Pakistan","245"
"Pakistan","Afghanistan"
"Pakistan","Albania"
"Pakistan","Algeria"
"Pakistan","American Samoa"
"Pakistan","Andorra"
"Pakistan","Angola"
"Pakistan","Anguilla"
"Pakistan","Antarctica"
"Pakistan","Antigua and Barbuda"
"Pakistan","Argentina"
"Pakistan","Armenia"
"Pakistan","Aruba"
"Pakistan","Australia"
"Pakistan","Austria"
"Pakistan","Azerbaijan"
"Pakistan","Bahamas"
"Pakistan","Bahrain"
"Pakistan","Bangladesh"
"Pakistan","Barbados"
"Pakistan","Belarus"
"Pakistan","Belgium"
"Pakistan","Belize"
"Pakistan","Benin"
"Pakistan","Bermuda"
"Pakistan","Bhutan"
"Pakistan","Bolivia"
"Pakistan","Bosnia and Herzegovina"
"Pakistan","Botswana"
"Pakistan","Brazil"
"Pakistan","British Indian Ocean Territory"
"Pakistan","British Virgin Islands"
"Pakistan","Brunei Darussalam"
"Pakistan","Bulgaria"
"Pakistan","Burkina Faso"
"Pakistan","Cambodia"
"Pakistan","Cameroon"
"Pakistan","Canada"
"Pakistan","Cape Verde"
"Pakistan","Cayman Islands"
"Pakistan","Central African Republic"
"Pakistan","Chad"
"Pakistan","Chile"
"Pakistan","China"
"Pakistan","Colombia"
"Pakistan","Congo"
"Pakistan","Congo, the Democratic Republic of the"
"Pakistan","Costa Rica"
"Pakistan","Cote d'Ivoire"
"Pakistan","Croatia"
"Pakistan","Cyprus"
"Pakistan","Czech Republic"
"Pakistan","Denmark"
"Pakistan","Djibouti"
"Pakistan","Dominica"
"Pakistan","Dominican Republic"
"Pakistan","Ecuador"
"Pakistan","Egypt"
"Pakistan","El Salvador"
"Pakistan","Eritrea"
"Pakistan","Estonia"
"Pakistan","Ethiopia"
"Pakistan","Faroe Islands"
"Pakistan","Fiji"
"Pakistan","Finland"
"Pakistan","France"
"Pakistan","French Southern and Antarctic Lands"
"Pakistan","Gabon"
"Pakistan","Gambia"
"Pakistan","Georgia"
"Pakistan","Germany"
"Pakistan","Ghana"
"Pakistan","Gibraltar"
"Pakistan","Greece"
"Pakistan","Greenland"
"Pakistan","Grenada"
"Pakistan","Guadeloupe"
"Pakistan","Guam"
"Pakistan","Guatemala"
"Pakistan","Guinea"
"Pakistan","Guyana"
"Pakistan","Haiti"
"Pakistan","Honduras"
"Pakistan","Hong Kong"
"Pakistan","Hungary"
"Pakistan","Iceland"
"Pakistan","India"
"Pakistan","Indonesia"
"Pakistan","Iraq"
"Pakistan","Ireland"
"Pakistan","Israel"
"Pakistan","Italy"
"Pakistan","Jamaica"
"Pakistan","Japan"
"Pakistan","Jordan"
"Pakistan","Kazakhstan"
"Pakistan","Kenya"
"Pakistan","Kiribati"
"Pakistan","Korea, Democratic People's Republic of"
"Pakistan","Kosovo"
"Pakistan","Kuwait"
"Pakistan","Kyrgyzstan"
"Pakistan","Laos"
"Pakistan","Latvia"
"Pakistan","Lebanon"
"Pakistan","Lesotho"
"Pakistan","Libya"
"Pakistan","Liechtenstein"
"Pakistan","Lithuania"
"Pakistan","Luxembourg"
"Pakistan","Macao"
"Pakistan","Macedonia"
"Pakistan","Madagascar"
"Pakistan","Malawi"
"Pakistan","Malaysia"
"Pakistan","Maldives"
"Pakistan","Mali"
"Pakistan","Malta"
"Pakistan","Marshall Islands"
"Pakistan","Martinique"
"Pakistan","Mauritania"
"Pakistan","Mauritius"
"Pakistan","Mayotte"
"Pakistan","Mexico"
"Pakistan","Moldova"
"Pakistan","Monaco"
"Pakistan","Mongolia"
"Pakistan","Montenegro"
"Pakistan","Morocco"
"Pakistan","Mozambique"
"Pakistan","Myanmar"
"Pakistan","Namibia"
"Pakistan","Nepal"
"Pakistan","Netherlands"
"Pakistan","Netherlands Antilles"
"Pakistan","New Zealand"
"Pakistan","Nicaragua"
"Pakistan","Niger"
"Pakistan","Nigeria"
"Pakistan","Northern Mariana Islands"
"Pakistan","Norway"
"Pakistan","Oman"
"Pakistan","Pakistan"
"Pakistan","Palau"
"Pakistan","Palestinian Territories"
"Pakistan","Panama"
"Pakistan","Papua New Guinea"
"Pakistan","Paraguay"
"Pakistan","Peru"
"Pakistan","Philippines"
"Pakistan","Poland"
"Pakistan","Portugal"
"Pakistan","Puerto Rico"
"Pakistan","Qatar"
"Pakistan","Reunion"
"Pakistan","Romania"
"Pakistan","Russia"
"Pakistan","Saint Helena"
"Pakistan","Saint Kitts and Nevis"
"Pakistan","Saint Lucia"
"Pakistan","Saint Vincent and the Grenadines"
"Pakistan","Samoa"
"Pakistan","San Marino"
"Pakistan","Sao Tome and Principe"
"Pakistan","Saudi Arabia"
"Pakistan","Serbia"
"Pakistan","Seychelles"
"Pakistan","Singapore"
"Pakistan","Slovakia"
"Pakistan","Slovenia"
"Pakistan","Solomon Islands"
"Pakistan","Somalia"
"Pakistan","South Africa"
"Pakistan","South Korea"
"Pakistan","Spain"
"Pakistan","Sri Lanka"
"Pakistan","Swaziland"
"Pakistan","Sweden"
"Pakistan","Switzerland"
"Pakistan","Taiwan"
"Pakistan","Tajikistan"
"Pakistan","Tanzania"
"Pakistan","Thailand"
"Pakistan","Timor-Leste"
"Pakistan","Togo"
"Pakistan","Tokelau"
"Pakistan","Tonga"
"Pakistan","Trinidad and Tobago"
"Pakistan","Tunisia"
"Pakistan","Turkey"
"Pakistan","Turkmenistan"
"Pakistan","Turks and Caicos Islands"
"Pakistan","Tuvalu"
"Pakistan","Uganda"
"Pakistan","Ukraine"
"Pakistan","United Arab Emirates"
"Pakistan","United Kingdom"
"Pakistan","United States"
"Pakistan","United States Minor Outlying Islands"
"Pakistan","United States Virgin Islands"
"Pakistan","Uruguay"
"Pakistan","Uzbekistan"
"Pakistan","Vanuatu"
"Pakistan","Venezuela"
"Pakistan","Vietnam"
"Pakistan","Western Sahara"
"Pakistan","Yemen"
"Pakistan","Zambia"
"Palau","Australia"
"Palau","Bangladesh"
"Palau","Brazil"
"Palau","Canada"
"Palau","Estonia"
"Palau","France"
"Palau","India"
"Palau","Mexico"
"Palau","Netherlands"
"Palau","Puerto Rico"
"Palau","Saint Lucia"
"Palau","Singapore"
"Palau","United Kingdom"
"Palau","United States"
"Palestinian Territories","Algeria"
"Palestinian Territories","Argentina"
"Palestinian Territories","Armenia"
"Palestinian Territories","Aruba"
"Palestinian Territories","Australia"
"Palestinian Territories","Austria"
"Palestinian Territories","Bahamas"
"Palestinian Territories","Bahrain"
"Palestinian Territories","Bangladesh"
"Palestinian Territories","Belarus"
"Palestinian Territories","Belgium"
"Palestinian Territories","Bermuda"
"Palestinian Territories","Bosnia and Herzegovina"
"Palestinian Territories","Brazil"
"Palestinian Territories","Bulgaria"
"Palestinian Territories","Cambodia"
"Palestinian Territories","Cameroon"
"Palestinian Territories","Canada"
"Palestinian Territories","Chile"
"Palestinian Territories","China"
"Palestinian Territories","Costa Rica"
"Palestinian Territories","Croatia"
"Palestinian Territories","Cyprus"
"Palestinian Territories","Czech Republic"
"Palestinian Territories","Denmark"
"Palestinian Territories","Dominican Republic"
"Palestinian Territories","Egypt"
"Palestinian Territories","Estonia"
"Palestinian Territories","Finland"
"Palestinian Territories","France"
"Palestinian Territories","Georgia"
"Palestinian Territories","Germany"
"Palestinian Territories","Ghana"
"Palestinian Territories","Gibraltar"
"Palestinian Territories","Greece"
"Palestinian Territories","Guam"
"Palestinian Territories","Guatemala"
"Palestinian Territories","Hong Kong"
"Palestinian Territories","Hungary"
"Palestinian Territories","Iceland"
"Palestinian Territories","India"
"Palestinian Territories","Indonesia"
"Palestinian Territories","Ireland"
"Palestinian Territories","Israel"
"Palestinian Territories","Italy"
"Palestinian Territories","Jamaica"
"Palestinian Territories","Japan"
"Palestinian Territories","Jordan"
"Palestinian Territories","Kenya"
"Palestinian Territories","Kuwait"
"Palestinian Territories","Lebanon"
"Palestinian Territories","Libya"
"Palestinian Territories","Lithuania"
"Palestinian Territories","Luxembourg"
"Palestinian Territories","Macedonia"
"Palestinian Territories","Malaysia"
"Palestinian Territories","Maldives"
"Palestinian Territories","Malta"
"Palestinian Territories","Mexico"
"Palestinian Territories","Moldova"
"Palestinian Territories","Monaco"
"Palestinian Territories","Mongolia"
"Palestinian Territories","Montenegro"
"Palestinian Territories","Morocco"
"Palestinian Territories","Netherlands"
"Palestinian Territories","Netherlands Antilles"
"Palestinian Territories","New Zealand"
"Palestinian Territories","Nigeria"
"Palestinian Territories","Norway"
"Palestinian Territories","Oman"
"Palestinian Territories","Pakistan"
"Palestinian Territories","Palestinian Territories"
"Palestinian Territories","Panama"
"Palestinian Territories","Paraguay"
"Palestinian Territories","Philippines"
"Palestinian Territories","Poland"
"Palestinian Territories","Portugal"
"Palestinian Territories","Puerto Rico"
"Palestinian Territories","Qatar"
"Palestinian Territories","Romania"
"Palestinian Territories","Russia"
"Palestinian Territories","Saudi Arabia"
"Palestinian Territories","Serbia"
"Palestinian Territories","Singapore"
"Palestinian Territories","Slovakia"
"Palestinian Territories","Slovenia"
"Palestinian Territories","South Africa"
"Palestinian Territories","South Korea"
"Palestinian Territories","Spain"
"Palestinian Territories","Sri Lanka"
"Palestinian Territories","Sweden"
"Palestinian Territories","Switzerland"
"Palestinian Territories","Taiwan"
"Palestinian Territories","Tanzania"
"Palestinian Territories","Thailand"
"Palestinian Territories","Trinidad and Tobago"
"Palestinian Territories","Tunisia"
"Palestinian Territories","Turkey"
"Palestinian Territories","Turkmenistan"
"Palestinian Territories","Turks and Caicos Islands"
"Palestinian Territories","Uganda"
"Palestinian Territories","Ukraine"
"Palestinian Territories","United Arab Emirates"
"Palestinian Territories","United Kingdom"
"Palestinian Territories","United States"
"Palestinian Territories","United States Minor Outlying Islands"
"Palestinian Territories","United States Virgin Islands"
"Palestinian Territories","Uruguay"
"Palestinian Territories","Vanuatu"
"Palestinian Territories","Venezuela"
"Palestinian Territories","Vietnam"
"Palestinian Territories","Yemen"
"Panama","Argentina"
"Panama","Australia"
"Panama","Austria"
"Panama","Bangladesh"
"Panama","Barbados"
"Panama","Belgium"
"Panama","Bosnia and Herzegovina"
"Panama","Brazil"
"Panama","Bulgaria"
"Panama","Cameroon"
"Panama","Canada"
"Panama","Chile"
"Panama","China"
"Panama","Colombia"
"Panama","Costa Rica"
"Panama","Croatia"
"Panama","Cyprus"
"Panama","Czech Republic"
"Panama","Denmark"
"Panama","Dominican Republic"
"Panama","Ecuador"
"Panama","Egypt"
"Panama","El Salvador"
"Panama","Finland"
"Panama","France"
"Panama","Gabon"
"Panama","Georgia"
"Panama","Germany"
"Panama","Ghana"
"Panama","Greece"
"Panama","Guatemala"
"Panama","Hong Kong"
"Panama","Hungary"
"Panama","India"
"Panama","Indonesia"
"Panama","Ireland"
"Panama","Israel"
"Panama","Italy"
"Panama","Jamaica"
"Panama","Japan"
"Panama","Jordan"
"Panama","Kenya"
"Panama","Kuwait"
"Panama","Lebanon"
"Panama","Lithuania"
"Panama","Luxembourg"
"Panama","Malaysia"
"Panama","Malta"
"Panama","Mexico"
"Panama","Moldova"
"Panama","Morocco"
"Panama","Namibia"
"Panama","Netherlands"
"Panama","New Zealand"
"Panama","Nigeria"
"Panama","Norway"
"Panama","Pakistan"
"Panama","Panama"
"Panama","Peru"
"Panama","Philippines"
"Panama","Poland"
"Panama","Portugal"
"Panama","Puerto Rico"
"Panama","Romania"
"Panama","Russia"
"Panama","Saudi Arabia"
"Panama","Seychelles"
"Panama","Singapore"
"Panama","Slovenia"
"Panama","South Africa"
"Panama","South Korea"
"Panama","Spain"
"Panama","Sri Lanka"
"Panama","Sweden"
"Panama","Switzerland"
"Panama","Taiwan"
"Panama","Tanzania"
"Panama","Thailand"
"Panama","Trinidad and Tobago"
"Panama","Tunisia"
"Panama","Turkey"
"Panama","Turks and Caicos Islands"
"Panama","Uganda"
"Panama","Ukraine"
"Panama","United Arab Emirates"
"Panama","United Kingdom"
"Panama","United States"
"Panama","United States Virgin Islands"
"Panama","Uruguay"
"Panama","Venezuela"
"Papua New Guinea","Algeria"
"Papua New Guinea","Australia"
"Papua New Guinea","Austria"
"Papua New Guinea","Bangladesh"
"Papua New Guinea","Belgium"
"Papua New Guinea","Canada"
"Papua New Guinea","Cayman Islands"
"Papua New Guinea","Chile"
"Papua New Guinea","China"
"Papua New Guinea","Cyprus"
"Papua New Guinea","Denmark"
"Papua New Guinea","Egypt"
"Papua New Guinea","Estonia"
"Papua New Guinea","Finland"
"Papua New Guinea","France"
"Papua New Guinea","Germany"
"Papua New Guinea","Hong Kong"
"Papua New Guinea","Hungary"
"Papua New Guinea","India"
"Papua New Guinea","Israel"
"Papua New Guinea","Italy"
"Papua New Guinea","Japan"
"Papua New Guinea","Luxembourg"
"Papua New Guinea","Montenegro"
"Papua New Guinea","New Zealand"
"Papua New Guinea","Norway"
"Papua New Guinea","Pakistan"
"Papua New Guinea","Philippines"
"Papua New Guinea","Portugal"
"Papua New Guinea","Romania"
"Papua New Guinea","Russia"
"Papua New Guinea","Saint Kitts and Nevis"
"Papua New Guinea","Saudi Arabia"
"Papua New Guinea","Singapore"
"Papua New Guinea","South Africa"
"Papua New Guinea","Sweden"
"Papua New Guinea","Thailand"
"Papua New Guinea","Trinidad and Tobago"
"Papua New Guinea","Turkey"
"Papua New Guinea","United Arab Emirates"
"Papua New Guinea","United Kingdom"
"Papua New Guinea","United States"
"Papua New Guinea","Venezuela"
"Paraguay","Argentina"
"Paraguay","Australia"
"Paraguay","Austria"
"Paraguay","Bangladesh"
"Paraguay","Barbados"
"Paraguay","Belgium"
"Paraguay","Bolivia"
"Paraguay","Brazil"
"Paraguay","Canada"
"Paraguay","Chile"
"Paraguay","China"
"Paraguay","Colombia"
"Paraguay","Costa Rica"
"Paraguay","Cyprus"
"Paraguay","Czech Republic"
"Paraguay","Denmark"
"Paraguay","Dominican Republic"
"Paraguay","Egypt"
"Paraguay","El Salvador"
"Paraguay","Finland"
"Paraguay","France"
"Paraguay","Germany"
"Paraguay","Guatemala"
"Paraguay","Hong Kong"
"Paraguay","India"
"Paraguay","Ireland"
"Paraguay","Israel"
"Paraguay","Italy"
"Paraguay","Japan"
"Paraguay","Jordan"
"Paraguay","Lebanon"
"Paraguay","Lithuania"
"Paraguay","Malaysia"
"Paraguay","Mexico"
"Paraguay","Morocco"
"Paraguay","Netherlands"
"Paraguay","New Zealand"
"Paraguay","Nicaragua"
"Paraguay","Norway"
"Paraguay","Pakistan"
"Paraguay","Panama"
"Paraguay","Philippines"
"Paraguay","Poland"
"Paraguay","Portugal"
"Paraguay","Puerto Rico"
"Paraguay","Romania"
"Paraguay","Russia"
"Paraguay","Singapore"
"Paraguay","Slovakia"
"Paraguay","South Africa"
"Paraguay","Spain"
"Paraguay","Sri Lanka"
"Paraguay","Sweden"
"Paraguay","Switzerland"
"Paraguay","Thailand"
"Paraguay","Tunisia"
"Paraguay","United Arab Emirates"
"Paraguay","United Kingdom"
"Paraguay","United States"
"Paraguay","Uruguay"
"Paraguay","Vietnam"
"Peru","Algeria"
"Peru","Argentina"
"Peru","Aruba"
"Peru","Australia"
"Peru","Austria"
"Peru","Bahamas"
"Peru","Bahrain"
"Peru","Bangladesh"
"Peru","Barbados"
"Peru","Belarus"
"Peru","Belgium"
"Peru","Belize"
"Peru","Bermuda"
"Peru","Bolivia"
"Peru","Bosnia and Herzegovina"
"Peru","Brazil"
"Peru","British Virgin Islands"
"Peru","Brunei Darussalam"
"Peru","Bulgaria"
"Peru","Cambodia"
"Peru","Cameroon"
"Peru","Canada"
"Peru","Cape Verde"
"Peru","Cayman Islands"
"Peru","Chile"
"Peru","China"
"Peru","Colombia"
"Peru","Costa Rica"
"Peru","Croatia"
"Peru","Cyprus"
"Peru","Czech Republic"
"Peru","Denmark"
"Peru","Dominican Republic"
"Peru","Ecuador"
"Peru","Egypt"
"Peru","El Salvador"
"Peru","Estonia"
"Peru","Ethiopia"
"Peru","Faroe Islands"
"Peru","Finland"
"Peru","France"
"Peru","Gabon"
"Peru","Georgia"
"Peru","Germany"
"Peru","Ghana"
"Peru","Gibraltar"
"Peru","Greece"
"Peru","Greenland"
"Peru","Guatemala"
"Peru","Hong Kong"
"Peru","Hungary"
"Peru","Iceland"
"Peru","India"
"Peru","Indonesia"
"Peru","Iraq"
"Peru","Ireland"
"Peru","Israel"
"Peru","Italy"
"Peru","Jamaica"
"Peru","Japan"
"Peru","Jordan"
"Peru","Kenya"
"Peru","Laos"
"Peru","Latvia"
"Peru","Lebanon"
"Peru","Lithuania"
"Peru","Luxembourg"
"Peru","Macedonia"
"Peru","Madagascar"
"Peru","Malaysia"
"Peru","Malta"
"Peru","Mauritius"
"Peru","Mexico"
"Peru","Moldova"
"Peru","Monaco"
"Peru","Morocco"
"Peru","Namibia"
"Peru","Netherlands"
"Peru","Netherlands Antilles"
"Peru","New Zealand"
"Peru","Nicaragua"
"Peru","Norway"
"Peru","Oman"
"Peru","Pakistan"
"Peru","Palestinian Territories"
"Peru","Panama"
"Peru","Papua New Guinea"
"Peru","Peru"
"Peru","Philippines"
"Peru","Poland"
"Peru","Portugal"
"Peru","Puerto Rico"
"Peru","Romania"
"Peru","Russia"
"Peru","Saint Kitts and Nevis"
"Peru","Saudi Arabia"
"Peru","Serbia"
"Peru","Singapore"
"Peru","Slovenia"
"Peru","South Africa"
"Peru","South Korea"
"Peru","Spain"
"Peru","Sri Lanka"
"Peru","Sweden"
"Peru","Switzerland"
"Peru","Taiwan"
"Peru","Tanzania"
"Peru","Thailand"
"Peru","Trinidad and Tobago"
"Peru","Tunisia"
"Peru","Turkey"
"Peru","Turkmenistan"
"Peru","Uganda"
"Peru","Ukraine"
"Peru","United Arab Emirates"
"Peru","United Kingdom"
"Peru","United States"
"Peru","United States Minor Outlying Islands"
"Peru","United States Virgin Islands"
"Peru","Uruguay"
"Peru","Vanuatu"
"Peru","Venezuela"
"Peru","Vietnam"
"Philippines","0"
"Philippines","244"
"Philippines","245"
"Philippines","Afghanistan"
"Philippines","Albania"
"Philippines","Algeria"
"Philippines","American Samoa"
"Philippines","Andorra"
"Philippines","Angola"
"Philippines","Anguilla"
"Philippines","Antarctica"
"Philippines","Antigua and Barbuda"
"Philippines","Argentina"
"Philippines","Armenia"
"Philippines","Aruba"
"Philippines","Australia"
"Philippines","Austria"
"Philippines","Azerbaijan"
"Philippines","Bahamas"
"Philippines","Bahrain"
"Philippines","Bangladesh"
"Philippines","Barbados"
"Philippines","Belarus"
"Philippines","Belgium"
"Philippines","Belize"
"Philippines","Benin"
"Philippines","Bermuda"
"Philippines","Bhutan"
"Philippines","Bolivia"
"Philippines","Bosnia and Herzegovina"
"Philippines","Botswana"
"Philippines","Brazil"
"Philippines","British Indian Ocean Territory"
"Philippines","British Virgin Islands"
"Philippines","Brunei Darussalam"
"Philippines","Bulgaria"
"Philippines","Burkina Faso"
"Philippines","Cambodia"
"Philippines","Cameroon"
"Philippines","Canada"
"Philippines","Cape Verde"
"Philippines","Cayman Islands"
